gbifID,kingdom,phylum,class,order,family,genus,species,decimalLatitude,decimalLongitude,eventDate,populationDensity
2826125983,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Decticus,Decticus verrucivorus,46.646883,8.497969,2020-07-25T08:43:00,3.775099
2823268459,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Psodos,Psodos quadrifaria,46.675553,8.559782,2020-07-21T12:18:15,3.775098
2823266423,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,Larus michahellis,46.900261,8.619874,2020-05-21T09:16:00,492.9359
2818770798,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Aporia,Aporia crataegi,46.918623,8.538666,2020-06-30T14:43:00,8.161872
2818746449,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Brachyta,Brachyta interrogationis,46.636715,8.490819,2019-08-03T11:10:00,3.775098
2818738253,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Lycaena,Lycaena virgaureae,46.688156,8.661209,2020-07-14T10:31:52,8.947348
2818733810,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Chrysoteuchia,Chrysoteuchia culmella,46.892312,8.50502,2020-06-30T09:50:00,8.161872
2818698874,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Abraxas,Abraxas sylvata,46.878509,8.642553,2020-07-12T09:15:36,201.7651
2818561108,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aglais,Aglais urticae,46.878509,8.642553,2020-07-13T16:05:28,201.7651
2818496840,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Erebia,Erebia melampus,46.896301,8.504702,2020-06-30T11:48:00,8.161872
2814062212,Animalia,Arthropoda,Insecta,Hemiptera,Cercopidae,Cercopis,Cercopis vulnerata,46.788353,8.688452,2020-06-27T11:45:30,20.16926
2813866629,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Lycaena,Lycaena hippothoe,46.775886,8.646628,2016-07-17T11:53:00,6.973445
2803120395,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,Motacilla alba,46.576644,8.420979,2020-06-02T08:39:00,3.88731
